"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Siegmund N.; Rosenmüller M.; Apel S.","Siegmund, Norbert (25825645900); Rosenmüller, Marko (35240944800); Apel, Sven (8725218400)","25825645900; 35240944800; 8725218400","Automating energy optimization with features","2010","Proceedings of the 2nd International Workshop on Feature-Oriented Software Development, FOSD'10","","","1868690","2","9","7","11","10.1145/1868688.1868690","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751685330&doi=10.1145%2f1868688.1868690&partnerID=40&md5=bdb2b0baf8d66a718f0067c476662665","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-78751685330"
"Siegmund N.; Rosenmüller M.; Kuhlemann M.; Kästner C.; Apel S.; Saake G.","Siegmund, Norbert (25825645900); Rosenmüller, Marko (35240944800); Kuhlemann, Martin (20433849900); Kästner, Christian (35547901100); Apel, Sven (8725218400); Saake, Gunter (7004621677)","25825645900; 35240944800; 20433849900; 35547901100; 8725218400; 7004621677","SPL Conqueror: Toward optimization of non-functional properties in software product lines","2012","Software Quality Journal","20","3-4","","487","517","30","139","10.1007/s11219-011-9152-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865652421&doi=10.1007%2fs11219-011-9152-9&partnerID=40&md5=bf85905c5f69cf761a11661012b7e44e","Article","Final","","Scopus","2-s2.0-84865652421"
